OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
18051105,05/21/2018,20:50:00,05/21/2018,20:55:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Georgia Tech Hotel and Conference Center,800,,Spring St. NW,,,1
18051119,05/24/2018,06:15:00,05/24/2018,06:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building   46   Z1,879,,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18051150,05/30/2018,17:54:00,05/30/2018,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,North Campus Parking Deck,352,,Peachtree Place  NW,33.780134924599999,-84.398447156000003,1
18061234,06/03/2018,21:15:00,06/03/2018,21:20:00,9999,Non-Crime (not reported to state),Inactive,,ONCAM,Z1,,,,,,,2
18061253,06/17/2018,03:15:00,06/17/2018,04:02:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,PUB,Z2,Smith Brown Parking Lot,,,,33.771487,-84.391481,1
18061276,06/19/2018,23:40:00,06/19/2018,23:55:00,9999,Non-Crime (not reported to state),Closed/Cleared,Prosecution Declined,ONCAM,Z2,Parking Office (PTS)   178   Z2,828,,West Peachtree Street NW,33.777138,-84.387672,1
18061319,06/25/2018,21:50:00,06/25/2018,22:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Woodruff Residence Hall,890,,Curran Street  NW,33.7791074274,-84.406624872899997,1
18061357,06/29/2018,14:31:00,06/29/2018,15:00:00,2901,Damage to Property - Business,Inactive,,ONCAM,Z2,NAA Dining Hall   191   Z2,120,,North Avenue NW,,,1
18071373,06/30/2018,23:55:00,07/01/2018,00:30:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,North Avenue  NW @ Fowler Street  NW,,,,,,1
18071426,07/09/2018,14:35:00,07/09/2018,14:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,Prosecution Declined,PUB,Z2,Technology Square Parking Deck,770,,Spring Street NW,,,1
18071436,07/10/2018,15:30:00,07/10/2018,17:45:00,5499,Traffic Offense (describe offense),Inactive,,ONCAM,Z4,Printing and Copying Services   138   Z4,811,,Marietta Street NW,33.7747282547,-84.4054739197,1
2018052442,07/13/2018,01:19:00,07/13/2018,01:45:00,,,,,ONCAM,,,,,,,,2
18061278,06/20/2018,08:10:00,,,9999W,,Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,,,,1
18061280,06/20/2018,10:43:00,06/20/2018,11:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Holland Building   26   Z2,680,,Power Plant Drive NW,33.773267767999997,-84.394566710600003,1
18061285,06/20/2018,11:35:00,06/20/2018,12:15:00,2314,Larceny - Of Government Property,Closed/Cleared,Unfounded,ONCAMRES,Z4,Eighth Street Apartments,555,,8th Street  NW,33.778956412500001,-84.401314659600004,1
18061292,06/20/2018,14:00:00,06/20/2018,14:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Parker H. Petit Biotechnology Building (IBB),315,,Ferst Drive NW,33.7789777657,-84.3972618521,1
18061340,06/28/2018,01:13:00,06/28/2018,02:21:00,9999W,,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Brown Residence Hall,625,BK,Techwood Drive  NW,33.771487,-84.391481,1
18061352,06/29/2018,02:02:00,06/29/2018,02:24:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z1,Fowler Street  NW @ Ferst Drive,,,,,,1
18071418,07/08/2018,07:08:00,07/08/2018,07:30:00,7399,Miscellaneous Offenses,Closed/Cleared,,NONCLERY,Z2,Centennial Olympic Park Drive & Pine Street NW,,,,,,1
18071429,07/09/2018,15:35:00,07/09/2018,16:10:00,2204,Burglary - No Forced Entry - Residence,Closed/Cleared,Cleared by Arrest,ONCAMRES,Z1,Graduate Living Center,301,,Tenth Street  NW,,,1
18071479,07/15/2018,03:16:00,07/15/2018,03:16:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,,,,Fourteenth Street NW / Techwood Drive NW,,,1
18071519,07/19/2018,13:11:00,07/19/2018,13:20:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Student Center,351,,Ferst Drive  NW,,,1
18051141,05/29/2018,22:02:00,05/29/2018,23:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,McCamish Pavilion,965,,Fowler Street,33.780675845099999,-84.392766362000003,1
18051154,05/31/2018,17:54:00,05/31/2018,18:32:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,ONCAM,Z2,,,,Spring Street @ Armstead Place NW,,,1
18061183,06/05/2018,20:47:00,06/06/2018,13:50:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,North Avenue Apatments,120,,North Avenue  NW,,,1
18061189,06/05/2018,16:15:00,06/05/2018,16:17:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Barnes and Noble Bookstore,48,,Fifth Street NW,33.77668,-84.38863,1
18061244,06/15/2018,14:55:00,06/15/2018,14:57:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Klaus Parking Deck,266,,Ferst Drive NW,33.777401,-84.396009,1
18061294,06/22/2018,14:50:00,06/22/2018,15:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Commander Building   105   Z4,873,,McMillan Street NW,,,1
18071379,07/02/2018,06:16:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCLERY,OFFCAM,,100,,Melody Drive,33.778956412500001,-84.401314659600004,1
18071395,07/05/2018,11:18:00,07/05/2018,11:18:00,5499,Traffic Offense (describe offense),Closed/Cleared,,PUB,Z1,,,,,33.781552,-84.404199,1
18071458,07/14/2018,12:42:00,07/14/2018,14:00:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Montgomery Knight Building  (SST II)   101   Z2,270,,Ferst Drive NW,33.771912556799997,-84.3960731154,1
18071468,07/13/2018,23:08:00,07/13/2018,23:59:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z1,10th Street  NW @ Holly Street  NW,,,,,,1
18071559,07/20/2018,16:25:00,07/23/2018,08:00:00,2902,Damage to Property - Private,Inactive,,ONCAM,Z2,Skiles Classroom Building   2   Z2,686,,Cherry Street NW,33.773603901800001,-84.396244826,1
18071569,07/23/2018,21:30:00,07/24/2018,00:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center,351,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18061194,06/07/2018,08:13:00,06/07/2018,09:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,,,,,,,,1
18061269,06/19/2018,13:44:00,06/19/2018,13:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Clough Undergraduate Learning Commons,266,,Fourth Street  NW,33.774681795699998,-84.396379388400007,1
18061315,06/22/2018,17:00:00,06/25/2018,07:53:00,2902,Damage to Property - Private,Inactive,,ONCAM,Z2,Lyman Hall   29A   Z2,221,,Uncle Heinie Way NW,33.772971185199999,-84.394125008499998,1
18071381,07/02/2018,13:10:00,07/02/2018,13:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street NW,33.774317321700003,-84.395723825199994,1
18071406,07/02/2018,23:30:00,07/03/2018,05:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Family Apartments  Building E Rms 208 209 210 211   Data Closet  and Electrical Closet,251,,Tenth St. NW,,,1
18071447,07/12/2018,15:00:00,07/12/2018,15:20:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Biltmore Hotel,817,,West Peachtree Street NE,33.77696,-84.38697,1
18071497,07/17/2018,14:11:00,07/17/2018,16:24:00,9999MH,,Closed/Cleared,,ONCAMRES,Z4,Nelson and Shell Undergraduate Living Center,580,,Turner Place  NW,33.778174184100003,-84.405482175900005,1
18071515,07/18/2018,22:13:00,07/18/2018,22:50:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,NONCLERY,Z2,Northside Drive  NW @ North Avenue  NW,,,,,,1
18071544,07/21/2018,04:17:00,07/21/2018,04:34:00,2317,Larceny - Bicycle,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Clough Undergraduate Learning Commons,266,,Fourth Street  NW,,,1
18071553,07/22/2018,11:25:00,07/22/2018,11:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Georgia Tech Hotel & Conference Center   171  Z2,800,,Spring Street NW,33.7763432523,-84.3893079202,1
18071556,07/22/2018,18:37:00,07/22/2018,19:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Graduate Living Center   52  Z1,301,,Tenth Street NW,,,1
18071577,07/24/2018,19:00:00,07/24/2018,21:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Woodruff,890,,Curran Street  NW,33.780074,-84.406436,1
18040848,04/19/2018,17:20:00,04/19/2018,17:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Barnes and Noble Bookstore 172  Z2,48,,Fifth Street NW,33.77668,-84.38863,1
18051041,05/11/2018,15:40:00,05/11/2018,17:43:00,9999W,,Closed/Cleared,Cleared by Arrest,NONCLERY,Z4,,,,Tenth Street NW @ Northside Drive NW,,,1
18051052,05/14/2018,02:18:00,05/14/2018,02:29:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA Dining Hall,120,,North Avenue NW,,,1
18051064,05/14/2018,22:12:00,05/14/2018,22:39:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA Dining Hall,120,,North Avenue  NW,,,1
18051101,05/18/2018,11:45:00,05/18/2018,12:30:00,2308,Larceny - From Building,Inactive,,ONCAMRES,Z4,Eighth Street Apartments   130   Z4,555,,Eighth Street NW,33.780128725799997,-84.405138647100003,1
18061181,06/05/2018,17:45:00,06/05/2018,18:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,,PUB,Z2,West Peachtree Street  NW and Fifth Street  NW,,,,33.778956412500001,-84.401314659600004,1
18061204,06/08/2018,12:40:00,06/08/2018,14:15:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,Fifth Street @ Techwood Drive,,,Fifth Street @ Techwood Drive NW,33.776916,-84.392120,1
18061248,06/16/2018,00:00:00,06/16/2018,00:30:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,NONCLERY,Z4,Marietta Street  NW @ Boss Street  NW,,,,,,1
18061281,06/20/2018,12:22:00,06/20/2018,13:40:00,9999W,,Closed/Cleared,Cleared by Arrest,PUB,Z2,,,,,33.776895,-84.390873,1
18061298,06/22/2018,22:48:00,06/22/2018,23:50:00,9999W,,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,North Avenue  NW @ Techwood Drive  NW,,,,,,1
18061324,06/26/2018,11:00:00,06/26/2018,11:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Savant Building   38   Z2,631,,Cherry Street NW,33.772087451399997,-84.395266793499999,1
18061334,06/15/2018,12:00:00,06/22/2018,08:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,O'Keefe Building   33   Z1,151,,Sixth Street NW,33.7738,-84.3945,1
18061331,06/27/2018,06:33:00,06/27/2018,06:50:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Scheller College of Business   172   Z2,800,,West Peachtree Street NW,33.776280525200001,-84.3880186544,1
18061372,06/30/2018,22:50:00,,,5311,Disorderly Conduct,Closed/Cleared,Cleared by Arrest,NONCAM,Z1,Phi Gamma Delta Fraternity,841,,Fowler Street NW,,,1
18071377,07/01/2018,11:35:00,07/01/2018,11:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Bobby Dodd Stadium   17   Z2,155,,North Avenue NW,33.771865,-84.393316,1
18071393,07/04/2018,13:10:00,07/04/2018,13:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street NW,33.774317321700003,-84.395723825199994,1
18071506,07/17/2018,20:00:00,07/18/2018,09:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Student Health Center   177   Z4,740,,Ferst Drive NW,33.774833656299997,-84.403110789999999,1
18081656,08/02/2018,17:30:00,08/02/2018,18:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,North Campus Parking Deck,352,,Peachtree Place NW,,,1
18081666,08/03/2018,16:26:00,08/03/2018,17:12:00,9999,Non-Crime (not reported to state),Closed/Cleared,Prosecution Declined,ONCAM,Z3,Love Manufacturing Building,771,,Ferst Drive NW,33.776575441799999,-84.401673113499996,1
18071610,07/28/2018,14:29:00,07/28/2018,15:45:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,Techwood Drive NW @ 10th Street NW,,,2
18071632,07/27/2018,15:30:00,07/30/2018,05:40:00,2205,Burglary - No Forced Entry -NonResidence,Further Investigation,,ONCAM,Z3,Student Center   104   Z3,351,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18061199,05/31/2018,10:00:00,06/06/2018,16:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,NAA North Loading Dock Area Middle Bay,120,NW,North Avenue,,,1
18061231,06/14/2018,16:24:00,06/14/2018,17:32:00,2701,Embezzlement/Theft of Conversion - Business Property,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Barnes and Nobles Book Store/ Starbucks,85,,Fifth Street NW,,,1
18061243,06/15/2018,12:00:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building   46   Z1,879,,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18061293,06/22/2018,13:25:00,06/22/2018,13:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,O'Keefe Building   33   Z1,151,,Sixth Street NW,33.7738,-84.3945,1
18071451,07/12/2018,20:18:00,07/12/2018,20:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center   104   Z3,351,,Ferst Drive NW,,,1
18071461,05/01/2018,12:00:00,07/13/2018,16:08:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Services Building   123   Z3,353,,Ferst Drive NW,33.774350440299997,-84.399552469699998,1
18071624,07/29/2018,02:55:00,07/29/2018,03:14:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,800 West Peachtree Street  College of Business,,,,,,1
18071634,07/11/2018,13:00:00,07/30/2018,11:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Success Center,219,,Uncle Heinie Way NW,33.772441108400002,-84.393952014000007,1
18081676,08/04/2018,17:08:00,08/04/2018,18:20:00,5314,Loitering Violation,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Skiles Building,686,,Cherry Street  NW,33.773603901800001,-84.396244826,1
18061230,06/12/2018,12:00:00,06/12/2018,18:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Student Center,350,,FERST DR NW,,,1
18061273,06/19/2018,16:53:00,06/19/2018,17:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Library,704,,Cherry Street NW,,,1
18061306,06/23/2018,20:00:00,06/23/2018,22:11:00,2399,Larceny Offense Free Text,Inactive,,ONCAM,Z4,Stamps Field,750,,Ferst Drive  NW,33.7801287258,-84.4051386471,1
18061345,06/28/2018,18:08:00,06/28/2018,18:45:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Northside Drive  NW @ 8th Street  NW,,,,,,1
18061364,06/30/2018,00:58:00,06/30/2018,01:40:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,North Avenue  NW @ Spring Street  NW,,,,,,1
18071389,07/03/2018,17:49:00,07/03/2018,22:00:00,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Spring Street  NW @ Ponce de Leon Ave  NW,,,,33.771499,-84.389315,1
18071445,06/25/2018,17:00:00,06/27/2018,08:00:00,2308,Larceny - From Building,Inactive,,ONCAM,Z2,Global Learning Center   170   Z2,84,,Fifth Street NW,33.776329337999996,-84.389951850599999,1
18071517,07/19/2018,09:00:00,07/19/2018,09:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Student Center   104   Z3,351,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18071560,07/23/2018,10:28:00,07/23/2018,10:28:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Student Center,351,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18071595,07/26/2018,20:11:00,07/26/2018,21:30:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,West Peachtree Street  NE @ 5th Street  NE,,,,,,1
18071637,07/29/2018,23:48:00,07/31/2018,00:30:00,9999W,,Closed/Cleared,Cleared by Arrest,PUB,Z1,10th Street  NW at Spring Street  NW,,,,33.78123,-84.38946,1
18051023,05/09/2018,22:36:00,05/09/2018,22:39:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA Dining Hall,120,,North Avenue  NW,33.769960,-84.392158,1
18051057,05/14/2018,12:56:00,05/14/2018,13:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z3,,,,Ferst Drive @ Hemphill Avenue NW,,,1
18051067,05/15/2018,10:00:00,05/15/2018,10:36:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Britian Dining Hall,649,,Techwood Drive  NW,,,1
18051115,05/23/2018,12:56:00,05/23/2018,14:46:00,1099,Kidnapping Offense Free Text,Closed/Cleared,Prosecution Declined,ONCAM,Z2,,85,,Fifth Street  NW,,,1
18051122,05/24/2018,12:15:00,05/24/2018,15:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Wardlaw Center Park Deck,177,,North Avenue  NW,,,1
18061162,05/30/2018,12:30:00,06/01/2018,15:55:00,2308,Larceny - From Building,Inactive,,ONCAM,Z3,Second Floor Student Center Dining Area,351,,Ferst Drive  NW,33.778956412500001,-84.401314659600004,1
18061297,06/22/2018,20:50:00,06/22/2018,21:50:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Ponce de Leon Avenue  NW and West Peachtree Street  NW,,,,,,1
18061304,06/23/2018,22:25:00,06/23/2018,22:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Towers Residence Hall,112,,Bobby Dodd Way  NW,,,1
18061351,06/29/2018,00:23:00,06/29/2018,00:42:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,PUB,Z2,Techwood Drive  NW @ North Avenue  NW,,,,,,1
18071398,07/05/2018,15:06:00,07/05/2018,15:42:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,West Peachtree Street  NW @ Sixth Street  NW,,,,,,1
18071434,07/10/2018,14:57:00,07/10/2018,15:13:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,ONCAM,Z3,Student Center Parking  Lot,355,,Ferst Drive  NW,,,1
18071480,07/14/2018,13:40:00,07/14/2018,20:20:00,2902,Damage to Property - Private,Inactive,,PUB,Z4,Tech Parkway on the North bound side of the street near the kyack area,,,,33.775464005800004,-84.403499012599994,1
18040874,04/20/2018,15:30:00,04/20/2018,15:58:00,2205,Burglary - No Forced Entry -NonResidence,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Skiles Classroom Building    Room 149,686,,Cherry Street NW,33.773603901800001,-84.396244826,1
18040915,03/01/2018,12:00:00,04/28/2018,16:52:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Eighth Street Apartments   130   Z4,555,,Eighth Street NW,33.780128725799997,-84.405138647100003,1
18050969,05/04/2018,17:20:00,05/04/2018,18:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Services Building,353,,Ferst Drive  NW,,,1
18050995,05/06/2018,12:00:00,05/06/2018,23:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z2,NAA Turnaround,,,,33.77005,-84.39162,1
18051028,04/26/2018,09:00:00,05/09/2018,12:00:00,2903,Damage to Property - Public,Closed/Cleared,,ONCAM,Z3,Klaus Advanced Computing Building   153   Z3,266,,Ferst Drive  NW,33.777162318999999,-84.396181364,1
18051038,05/11/2018,11:31:00,05/11/2018,11:31:00,9999W,,Closed/Cleared,Cleared by Arrest,PUB,Z1,10th Street @ I-75S on ramp,,,,,,1
18061286,06/20/2018,15:46:00,06/20/2018,18:00:00,9999MH,,Closed/Cleared,,ONCAM,Z3,Student Services Building   123   Z3,353,,Ferst Drive  NW,33.774350440299997,-84.399552469699998,1
18061335,06/27/2018,10:33:00,06/27/2018,11:24:00,9999MH,,Closed/Cleared,,ONCAM,Z4,Student Health Center   177   Z4,740,,Ferst Drive NW,33.774833656299997,-84.403110789999999,1
18071396,07/05/2018,12:30:00,07/05/2018,12:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Howey Physics Building,800,NW,ATLANTIC DR NW,33.778956412500001,-84.401314659600004,1
18071457,07/13/2018,11:20:00,07/13/2018,12:02:00,9999MH,,Closed/Cleared,,ONCAM,Z4,Student Health Center   177   Z4,740,,Ferst Drive NW,33.774833656299997,-84.403110789999999,1
18071474,07/14/2018,17:37:00,07/14/2018,17:37:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,Z2,Kappa Alpha Fraternity,801,,Techwood Drive  NW,33.776513064699998,-84.391682726400006,1
18071535,07/20/2018,16:45:00,07/20/2018,17:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Gilbert Price Library,704,,Cherry Street  NW,,,1
18071380,07/02/2018,12:23:00,07/02/2018,13:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Edge Athletic Center   18   Z2,150,,Bobby Dodd Way NW,33.7734475889,-84.3922416226,1
18071392,07/04/2018,08:18:00,07/04/2018,09:26:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,O'Keefe Building   33   Z1,151,,Sixth Street NW,33.7738,-84.3945,1
18071513,07/18/2018,09:50:00,07/18/2018,19:00:00,2902,Damage to Property - Private,Inactive,,ONCAM,Z1,Center Street Apartments,939,,Hemphill Avenue,,,1
18071558,07/23/2018,03:18:00,07/23/2018,04:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z4,Northside Drive  NW at Marietta Street  NW,,,,33.7747282547,-84.4054739197,1
18071568,07/16/2018,02:10:00,07/16/2018,08:00:00,2204,Burglary - No Forced Entry - Residence,Inactive,,NONCAM,Z2,Beta Theta Pi Fraternity,764,,Fowler Street NW,,,1
18071594,07/26/2018,19:19:00,07/26/2018,19:56:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z4,Campus Recreation Center,750,,Ferst Drive NW,,,1
18071622,07/29/2018,00:07:00,07/29/2018,02:07:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z2,,,,North Avenue NW / I-75 SB Ramp,,,1
18030484,03/11/2018,06:00:00,03/11/2018,14:10:00,2902,Damage to Property - Private,Inactive,,ONCAM,Z4,Technology Enterprise Park #1,387,,Technology Circle NW,,,1
18030491,03/12/2018,08:10:00,03/12/2018,17:00:00,9999,Non-Crime (not reported to state),Further Investigation,,NONCAM,,,,,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18030503,03/11/2018,17:00:00,03/13/2018,13:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,North Avenue Apartments,120,,North Avenue  NW,33.770119840900001,-84.391353516400002,1
18030543,03/16/2018,22:42:00,03/16/2018,22:42:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,Tenth Street  NW & Hemphill Avenue  NW,,,2
18030558,03/20/2018,12:00:00,03/20/2018,12:02:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Library,704,,Cherry Street NW,33.774317321700003,-84.395723825199994,1
18030578,03/23/2018,08:50:00,03/23/2018,09:10:00,2305,Larceny - Articles from Vehicle,Inactive,,ONCAM,Z1,McCamish Pavilion Lot,965,,Fowler Street,33.7804368,-84.39183,1
18030658,03/29/2018,07:45:00,03/29/2018,16:15:00,2434,Theft of Other Vehicle,Inactive,,ONCAM,Z2,Montgomery Knight Building  (SST II),270,,Ferst Drive NW,,,1
18040676,04/02/2018,12:50:00,04/02/2018,12:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Peter Parking Deck,749,,Fowler Street NW,,,1
18040734,04/08/2018,20:00:00,04/08/2018,21:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Crecine Residence Hall,900,,Hemphill Avenue NW,33.780057100599997,-84.403518928400004,1
